X1,X2,in_trial,U,xb1,xb2,p1,p2,p3,UNIF,S,A,Y1,Y0,Y
-.2980954,.109352,1,-.0910303,-.8065857,-1.484794,.5977541,.2668252,.1354206,.5521066,1,0,1.111748,3.009078,3.009078
-.3783893,-1.477054,1,.8147012,-1.115132,-2.194065,.6947653,.2277942,.0774405,.4048856,1,0,1.970502,-.4235986,-.4235986
1.103786,.5857298,1,-.3866957,-.1648991,-1.677772,.4914563,.4167447,.091799,.0279027,1,0,2.09343,3.944887,3.944887
-.5330294,.1664834,1,.3442593,-.7021837,-1.201112,.5566808,.2758365,.1674827,.2232995,1,1,1.117675,-.3640054,1.117675
1.556487,-.8828866,1,.407714,-.2547119,-2.503868,.5385297,.4174358,.0440346,.4049723,1,0,1.336578,2.771587,2.771587
1.371783,1.140093,1,.8403764,.6660746,-.8730797,.2972436,.5786087,.1241477,.2252613,1,0,3.866742,6.575516,6.575516
-.5130646,-.0063739,1,-.6604205,-1.171539,-1.734034,.6727391,.2084749,.118786,.6404983,1,0,.0452599,-.0385781,-.0385781
-1.451738,-1.864697,1,-.8642131,-2.388254,-2.834717,.8691685,.0797808,.0510507,.1605429,1,0,-3.275751,-3.601503,-3.601503
-.604028,-.3833684,1,-.8368043,-1.432797,-2.040695,.730685,.174371,.094944,.6593412,1,0,-2.282129,-.1630666,-.1630666
-.4734304,1.440606,1,-.1611952,-.3663501,-.5400473,.439371,.3045984,.2560306,.2564456,1,1,1.12896,3.259768,1.12896
-.1106728,.7783407,1,-.2738473,-.5334666,-1.14913,.5253535,.3081555,.166491,.2211516,1,0,-.9196527,.9630752,.9630752
1.936685,-1.05884,1,.0201997,-.3290211,-2.892329,.5633565,.4054071,.0312364,.3570161,1,0,1.715603,-.2102237,-.2102237
.5933474,-.2917759,1,-2.207652,-1.465996,-2.877503,.7769265,.1793519,.0437216,.2687115,1,0,-2.941414,-.8910881,-.8910881
.7719023,-1.330279,1,-1.270426,-1.434663,-3.268693,.7835445,.1866369,.0298187,.2103235,1,1,-2.627285,-.652474,-2.627285
2.409941,-.4273157,1,-.6932583,-.1703537,-2.880019,.5264543,.4439939,.0295518,.3571618,1,1,-1.577182,3.214792,-1.577182
1.702775,.0990913,1,-1.150687,-.4291167,-2.497174,.5769005,.3756106,.0474889,.2525007,1,0,-1.895651,3.209601,3.209601
-.3313966,1.440595,1,.6043696,.0016449,-.2705058,.3617108,.3623062,.275983,.2342925,1,1,2.977589,5.261201,2.977589
1.609847,-1.473574,1,-3.030606,-1.866699,-4.322771,.8562403,.1324033,.0113564,.228982,1,0,-4.575639,-.9920768,-.9920768
-1.134636,-.4201448,1,1.20104,-.8365768,-1.087266,.5648671,.2446953,.1904376,.1815339,1,0,1.488753,.45997,.45997
.4437251,-1.413689,1,-.6301956,-1.341956,-2.972506,.7618996,.1991103,.0389901,.0536064,1,1,-1.273459,-.1281387,-1.273459
.2543902,-.906091,1,1.193249,-.4735683,-1.826855,.560634,.3491494,.0902166,.2002788,1,0,2.40647,1.312762,1.312762
-.6920131,.4990993,1,.3946289,-.6113588,-.9044006,.5135058,.278635,.2078592,.4684208,1,1,-.329254,.7359686,-.329254
.1206875,-.1427157,1,.694135,-.4206313,-1.461633,.5295237,.3477023,.122774,.1413053,1,0,.3428327,2.052263,2.052263
-.2736008,-.6638178,1,-.2912311,-1.191322,-2.108935,.7016625,.2131787,.0851588,.6794856,1,1,-2.399726,-.275566,-2.399726
1.69685,1.875066,1,-.838502,.4151567,-1.137878,.3527204,.5342332,.1130463,.082286,1,1,-.302827,4.978121,-.302827
-1.613927,.221886,1,-1.191798,-1.740804,-1.474573,.712121,.1248913,.1629877,.2437341,1,0,-3.515952,-1.714287,-1.714287
-.5824012,.4889891,1,.7968553,-.4079255,-.7798531,.4709203,.3131754,.2159044,.0865153,1,1,.4839551,3.062505,.4839551
-1.033732,.3711594,1,.630513,-.7061461,-.7991327,.5145988,.2539764,.2314248,.2144364,1,1,.2704365,-.684324,.2704365
1.344349,.6453869,1,-.510915,-.0935371,-1.755993,.4799755,.4371157,.0829089,.2760202,1,0,.3495755,3.067997,3.067997
-.0682199,-.4308144,1,.5695177,-.6645686,-1.657511,.586473,.3017377,.1117893,.5363783,1,1,.6219773,1.528132,.6219773
-.4958009,.8912147,1,-1.845004,-1.280906,-1.597147,.6755574,.1876601,.1367824,.6741173,1,0,-3.125927,-.2353957,-.2353957
.5456387,1.158475,1,-.1684995,-.0705094,-1.031736,.4370043,.4072526,.155743,.0882717,1,0,.4471932,2.85926,2.85926
-.8006907,-1.765121,1,1.404569,-1.163991,-2.033079,.6929193,.2163555,.0907252,.1312019,1,1,3.393725,1.721032,3.393725
-.7729775,.5410009,1,1.150332,-.3207861,-.5456534,.4338317,.3147789,.2513894,.3772647,1,0,2.986998,1.795505,1.795505
-.7760254,-.5326912,1,-1.358344,-1.774547,-2.306184,.7878972,.133596,.0785067,.5456762,1,0,-3.477667,-2.81482,-2.81482
-.3922525,-1.041647,1,-.674001,-1.547827,-2.491893,.7719249,.1641958,.0638792,.0497674,1,0,-3.191471,.1631816,.1631816
-.6281716,-.6549239,1,-1.752896,-1.924136,-2.593421,.819158,.1195986,.0612434,.0547059,1,0,-4.307824,-2.226362,-2.226362
.0384472,1.628728,1,-2.048195,-.8476376,-1.322022,.589963,.2527554,.1572816,.2155308,1,1,-2.496359,1.590346,-2.496359
1.094011,-1.38566,1,.0535337,-.7896944,-2.862925,.6617761,.3004355,.0377884,.4656904,1,0,-1.281847,.9887578,.9887578
-.784039,.2344706,1,-1.3093,-1.446853,-1.752237,.7098767,.1670408,.1230825,.4619355,1,0,-2.09953,-.6164358,-.6164358
.7979072,-.5379117,1,.0756122,-.55707,-2.181175,.5931923,.3398311,.0669766,.4308047,1,1,.6651829,1.631961,.6651829
.4891182,-.2688676,1,1.01592,-.1919233,-1.524593,.4894572,.4039833,.1065595,.4088197,1,1,2.963689,2.736068,2.963689
1.061437,1.655566,1,.1643068,.4751233,-.7006232,.3221143,.5180282,.1598576,.14828,1,0,2.952471,4.539205,4.539205
.4287814,.7024111,1,-2.080374,-1.078007,-2.089435,.6830461,.2324221,.0845317,.1824011,1,1,-4.355017,.8445979,-4.355017
-1.710861,.1610124,1,-.7597017,-1.629589,-1.313681,.682669,.13381,.183521,.0754051,1,0,-2.423092,-2.136908,-2.136908
.1640765,-1.263126,1,-.4653329,-1.32745,-2.720848,.7513309,.1992174,.0494518,.0818949,1,1,-1.253777,-.1491094,-1.253777
-.0931856,-.3244128,1,-.3320439,-.9971009,-1.942128,.6612244,.2439571,.0948185,.0481037,1,1,.2091823,-.2578975,.2091823
-.7467192,1.148173,1,-.9554547,-.9177752,-.9861709,.5642039,.2253468,.2104493,.3318244,1,1,-.1054643,2.077015,-.1054643
-1.535782,-.606861,1,.4964764,-1.36061,-1.386961,.6638618,.1702834,.1658548,.6267375,1,1,2.419349,-1.393652,2.419349
1.152409,-.537564,1,.7184852,-.1525284,-2.022256,.5022876,.4312313,.0664811,.0142869,1,0,1.179321,4.220232,4.220232
.8379288,.4885761,1,-1.510252,-.76765,-2.124194,.63146,.2930621,.0754779,.1304406,1,1,-1.581281,.4090695,-1.581281
-.9726333,-.5764666,1,-1.29219,-1.845191,-2.253143,.7917258,.1250888,.0831854,.008476,1,0,-2.677398,-2.115748,-2.115748
-.4990544,-.6103188,1,-1.124689,-1.598981,-2.344932,.7704421,.1557081,.0738498,.4248643,1,0,-1.760467,1.08364,1.08364
-.5802231,.3444246,1,.9551846,-.4014612,-.8164871,.4736367,.3170246,.2093387,.0924361,1,1,1.589559,1.023327,1.589559
.1202842,.3253155,1,1.356142,.0373963,-.8686817,.4068996,.4224043,.1706961,.3034918,1,0,3.159394,2.178162,2.178162
1.658154,1.878423,1,-1.247263,.23509,-1.290157,.393662,.4979914,.1083466,.2947909,1,1,-1.799441,4.477433,-1.799441
.710771,-1.047932,1,-.0073749,-.8328446,-2.543276,.6607555,.2873035,.051941,.564086,1,0,.0450871,.6628937,.6628937
2.395882,-.5095727,1,.7101092,.35961,-2.363975,.395755,.567026,.037219,.3151237,1,0,2.762802,4.086439,4.086439
1.364087,.5941453,1,-.5740417,-.1319061,-1.822785,.4906775,.4300412,.0792813,.2507244,1,0,.939173,2.690619,2.690619
.8900902,-1.047497,1,-.3621176,-.9037961,-2.738396,.6804095,.2755857,.0440048,.1326421,1,1,-2.890068,2.801257,-2.890068
-.7597433,-.2880507,1,-1.269215,-1.632613,-2.105157,.7591604,.1483538,.0924859,.6953808,1,0,-3.112397,-.7340406,-.7340406
-.241704,.9791938,1,.5736967,-.1615068,-.6285646,.4194248,.3568721,.2237031,.2483722,1,1,3.138838,3.69205,3.138838
-1.287739,-.6950364,1,.0128467,-1.491885,-1.715532,.7118368,.1601265,.1280367,.2702453,1,0,.2351079,-2.090604,-2.090604
-1.075387,.5365379,1,.6200351,-.6602288,-.6767661,.4938293,.2551779,.2509927,.4739262,1,0,.7947826,1.428508,1.428508
.0546831,-1.366015,1,-.2031463,-1.307215,-2.654387,.7457598,.2017821,.0524582,.5087335,1,0,1.331962,-.4286798,-.4286798
.201104,-.5527992,1,.5367156,-.6181279,-1.832844,.5886125,.3172342,.0941533,.4665512,1,0,1.022711,3.279449,3.279449
.2314409,.2249617,1,1.687335,.1760637,-.8359321,.3808096,.4541208,.1650696,.1819903,1,0,3.648291,3.606572,3.606572
.7185834,.2042223,1,.4832218,-.1230521,-1.478676,.4734497,.4186325,.1079178,.302797,1,1,1.517015,2.262283,1.517015
.4853948,-.0524516,1,-.8165005,-.8486663,-2.116497,.645812,.2763981,.0777899,.2049363,1,0,-.712186,.3873906,.3873906
.9298027,.2961947,1,-.7987265,-.5199037,-1.995475,.5778587,.3435819,.0785594,.2169478,1,0,-.7081748,1.742427,1.742427
.7764498,2.158158,1,.0388577,.5124894,-.321132,.2945708,.4917689,.2136603,.0200406,1,1,1.972995,7.006322,1.972995
.1749828,.0547875,1,.9459316,-.2164411,-1.238259,.4772658,.3843803,.1383538,.3715658,1,0,2.144233,4.47309,4.47309
1.282809,.1907103,1,-.2426322,-.1940654,-1.944668,.5084818,.4187876,.0727306,.3475574,1,1,1.732481,3.068671,1.732481
-1.241953,-1.473685,1,-.6920167,-2.074832,-2.55422,.831027,.1043583,.0646147,.1777625,1,1,-1.837927,-3.792723,-1.837927
.1592682,-.5553587,1,-.924184,-1.228472,-2.414926,.7235297,.2118056,.0646647,.4533227,1,1,-.1552885,-1.709283,-.1552885
-.4362946,.2964245,1,-.1936919,-.8283949,-1.356993,.5902549,.2577937,.1519515,.2405092,1,1,.3243916,-.953402,.3243916
2.202137,-.232239,1,-1.009965,-.3039277,-2.813435,.5562005,.4104283,.0333712,.1330732,1,0,-.9204239,2.693074,2.693074
-.2639913,.7949635,1,-.4702422,-.6685233,-1.173132,.5488893,.2812864,.1698243,.0230451,1,0,-1.932237,.9456931,.9456931
-.2311232,.1982101,1,-.1938065,-.785074,-1.484141,.5942537,.2710308,.1347155,.1405337,1,0,.0865588,1.012195,1.012195
1.579717,-1.77053,1,.3029342,-.6476859,-3.168303,.6388429,.3342779,.0268793,.2161781,1,1,.7271257,1.704332,.7271257
-1.357729,.8409506,1,.296224,-.7825741,-.5158327,.4868002,.2225785,.2906213,.3466786,1,0,.4620888,3.00647,3.00647
.1653352,-.6908953,1,.0721898,-.876973,-2.106624,.6503268,.2705622,.079111,.6374511,1,1,.2729767,1.708997,.2729767
-1.88134,-1.470406,1,.0747015,-2.021874,-2.057129,.7935076,.105066,.1014265,.685854,1,1,-.5763094,-2.794071,-.5763094
-1.276376,-.453103,1,-.220474,-1.483785,-1.645709,.7043973,.1597416,.1358612,.6078225,1,0,-.2872201,-.4931747,-.4931747
1.310788,-.0796766,1,-1.175706,-.6706823,-2.518463,.6281632,.3212173,.0506195,.503454,1,1,-1.604862,2.469703,-1.604862
-1.00186,-.1400561,1,.0584407,-1.132459,-1.394605,.6368733,.205226,.1579007,.3660917,1,1,-1.024705,-.1550436,-1.024705
1.22102,-1.212643,1,-2.132395,-1.554362,-3.665855,.8084686,.1708489,.0206825,.54821,1,1,-2.771183,-1.088624,-2.771183
-1.126293,.8107999,1,-1.076779,-1.257665,-1.160017,.6258613,.1779431,.1961956,.4073236,1,0,-1.238943,-.8580927,-.8580927
1.07803,.3363003,1,.3368236,.0168848,-1.549892,.4485715,.4562098,.0952187,.2418225,1,0,1.555833,3.884096,3.884096
-2.333039,.8449848,1,2.644794,-.2241294,.7198061,.2595214,.2074126,.533066,.1013766,1,1,3.861636,3.125722,3.861636
.0499768,-.3844603,1,.4458668,-.6479852,-1.70952,.5868368,.3069735,.1061897,.1948266,1,0,.9974411,.8161886,.8161886
.9685606,.4835203,1,.1862962,-.0288425,-1.477388,.4545863,.4416621,.1037516,.225712,1,1,2.897818,2.337253,2.897818
-.3394335,-1.001894,1,-1.933932,-2.02115,-2.990391,.8454724,.1120276,.0425,.7460303,1,0,-2.815304,-1.335228,-1.335228
-1.802078,.2880934,1,.6399126,-1.047553,-.6318591,.5312374,.1863555,.2824071,.1486997,1,0,-.4058935,1.333522,1.333522
.2729479,-.5698847,1,-.7825418,-1.130838,-2.400267,.7074856,.2283499,.0641645,.168809,1,0,-1.436491,.620522,.620522
.7743956,-1.588924,1,.0681797,-.9957653,-2.905931,.702179,.2594134,.0384077,.4361119,1,1,1.517518,1.492049,1.517518
-.5978242,-.5664131,1,.4798411,-.970646,-1.635503,.6354482,.2407321,.1238198,.0474225,1,0,.0037707,.3595617,.3595617
.5625816,-.312923,1,-1.071098,-1.026212,-2.422477,.6910547,.2476476,.0612977,.3129225,1,0,-1.078313,1.29146,1.29146
.7278147,-1.313887,1,-2.036968,-1.756698,-3.555454,.8325132,.1437033,.0237836,.6655497,1,1,-4.18801,.4890216,-4.18801
-.2813625,.2923295,1,-1.920292,-1.467312,-2.104479,.7393969,.1704638,.0901393,.466716,1,1,-4.15782,-.7836209,-4.15782
.356754,-1.383386,1,.984775,-.7101187,-2.271668,.627067,.3082573,.0646757,.2032498,1,0,2.338949,.1566397,.1566397
-.2536072,.4374051,1,-1.557262,-1.250039,-1.864709,.6937532,.1987558,.107491,.6132923,1,1,-2.479084,1.241527,-2.479084
.0472344,-1.64545,1,-.124243,-1.391544,-2.813942,.764141,.190035,.0458241,.7561301,1,0,-2.262469,-.9162548,-.9162548
1.146217,.1885814,1,.7804298,.1645042,-1.492032,.4160212,.4904093,.0935695,.2892331,1,1,3.684653,2.970643,3.684653
.2756858,.0734372,1,.5356631,-.3343973,-1.420652,.5109012,.3656874,.1234114,.2797335,1,0,.8870652,3.981075,3.981075
-.4697487,.9712558,1,-1.224294,-.986212,-1.297485,.6074578,.2265738,.1659685,.4414544,1,0,-1.994986,.8766158,.8766158
.647368,.0268577,1,1.895429,.3487582,-1.008527,.3594456,.5094445,.1311098,.2770656,1,1,3.705167,3.856288,3.705167
-.386159,-.8299826,1,1.466572,-.5916066,-1.479003,.5613871,.3106926,.1279203,.2494186,1,0,2.313325,2.606221,2.606221
-1.354274,1.876462,1,-.4156372,-.6499443,-.0876996,.4101536,.2141309,.3757155,.1349889,1,1,2.508063,2.335234,2.508063
-.5104715,1.16904,1,.268532,-.3172402,-.5433871,.4331004,.3153646,.2515351,.1841151,1,0,2.190892,2.806564,2.806564
.0214119,.0363216,1,.6069465,-.4236426,-1.344326,.5220914,.3417912,.1361173,.2387897,1,1,1.396163,1.29349,1.396163
.9055803,.443936,1,-.5144626,-.354562,-1.770841,.5342821,.3747885,.0909294,.1248723,1,1,-.1522529,3.742094,-.1522529
.0555933,.9063219,1,-1.358157,-.8538092,-1.547902,.6103204,.2598683,.1298113,.3171708,1,0,-2.223265,.68929,.68929
-1.162416,-.3949929,1,.5508627,-1.101267,-1.325464,.6257316,.2080243,.1662441,.0669558,1,0,1.581097,2.810158,2.810158
2.519738,-1.597408,1,-1.376998,-.8774991,-3.999885,.6972823,.289945,.0127726,.1720093,1,0,-3.587835,.1213071,.1213071
.4487558,-.1892399,1,-.3911637,-.7465258,-2.028311,.6228325,.2952292,.0819383,.2907487,1,1,-1.918269,.0937697,-1.918269
.9030218,-.7702585,1,.8196055,-.3069949,-2.070802,.5371323,.3951437,.0677241,.1063179,1,0,2.1368,.1976404,.1976404
-.4222326,1.579671,1,.4555211,-.0391484,-.2083267,.3605488,.3467066,.2927446,.0420701,1,0,.761097,2.762254,2.762254
-.1589539,1.665494,1,.8547133,.2642587,-.0627209,.3084829,.4017882,.2897289,.1422937,1,0,1.846721,4.996686,4.996686
.0614876,.7944177,1,-.3245364,-.4776956,-1.208067,.5211087,.3231973,.1556939,.5192979,1,0,.7137059,.6319425,.6319425
1.63854,.6457361,1,-.8818541,-.1245139,-1.990788,.4951687,.4371973,.067634,.2414904,1,0,.2687864,3.54348,3.54348
.7891785,-1.804963,1,.9031884,-.7388008,-2.721364,.6478902,.3094884,.0426214,.4098854,1,0,1.630989,1.153949,1.153949
.531899,.9980921,1,-2.355772,-1.027972,-2.025814,.671313,.2401499,.0885371,.4329883,1,0,-4.439229,1.013617,1.013617
-.9425976,-1.264286,1,-.6079407,-1.83446,-2.461104,.8031868,.1282687,.0685445,.3770583,1,1,-2.200198,-2.196764,-2.200198
-.5497443,1.693597,1,-.9916696,-.6314421,-.6794615,.4905052,.2608626,.2486321,.4644938,1,0,-.9124493,-.0747987,-.0747987
.4563548,-.3965199,1,-.5197048,-.8796084,-2.226292,.6566535,.2724753,.0708712,.5201627,1,0,-2.066801,1.238667,1.238667
.2402082,.072363,1,-.1888157,-.6429687,-1.704942,.5856473,.307892,.1064607,.1931809,1,1,.3648393,.8204294,.3648393
.5413167,-.1191407,1,.1586074,-.4576598,-1.783437,.5553019,.3513744,.0933237,.121043,1,0,2.140949,1.950895,1.950895
.3588847,-.5752572,1,-.8387675,-1.12097,-2.451511,.7081517,.2308317,.0610167,.6645367,1,1,.213518,-1.82524,.213518
.5804648,-.5081921,1,.0364068,-.6490814,-2.113918,.6085355,.3179753,.0734891,.4172236,1,1,-1.233602,.0167953,-1.233602
.5733241,.0272787,1,-.4349948,-.6259989,-1.93184,.5953769,.3183641,.086259,.2759407,1,1,-.4631801,1.62782,-.4631801
-1.667034,-1.656732,1,-.1649051,-2.107681,-2.345085,.8214507,.0998222,.0787271,.1413839,1,0,.3755093,-1.717808,-1.717808
-.4218629,-.4096765,1,.1454006,-.9713525,-1.713087,.6414866,.242848,.1156654,.3465756,1,0,-.0675648,.5898426,.5898426
-.3646593,-.3165476,1,1.167672,-.4959025,-1.250496,.5275976,.321318,.1510843,.3628053,1,1,2.633541,1.679947,2.633541
-2.78126,-.5234138,1,.1934607,-1.954636,-1.09368,.6772327,.095907,.2268603,.2276437,1,0,1.038975,-3.46621,-3.46621
.1920261,.1911446,1,-.0020864,-.5386308,-1.533035,.5557327,.324296,.1199713,.3650146,1,1,2.136865,3.526964,2.136865
1.074772,-2.079959,1,-1.301333,-1.628361,-3.887994,.82187,.1612928,.0168372,.271925,1,1,-2.627757,.3075221,-2.627757
.5456491,.1362629,1,.0558292,-.3940189,-1.649324,.5357561,.3612825,.1029615,.0121883,1,0,-1.253993,3.623306,3.623306
.8248333,-.9227818,1,.466472,-.5437238,-2.297213,.5948412,.3453543,.0598045,.0059323,1,0,.8748041,2.721958,2.721958
.7090446,.1385372,1,-.3634487,-.4968481,-1.864756,.567093,.3450451,.0878619,.2345939,1,1,.0321876,3.103297,.0321876
.5691817,-.1789907,1,-1.461905,-1.12769,-2.49,.7108885,.2301717,.0589398,.0766546,1,1,-3.491061,-.2166881,-3.491061
-.104971,-.6592955,1,.851173,-.6579096,-1.691108,.5874584,.304264,.1082776,.4580118,1,1,1.182905,-.7959537,1.182905
-.4705126,1.081447,1,-.3744876,-.5972763,-.8763196,.5084864,.2798244,.2116891,.4627407,1,1,-1.442724,2.676536,-1.442724
.9342241,-1.084321,1,1.706384,-.0621269,-1.937912,.4798999,.4509925,.0691077,.3589933,1,0,3.221835,1.883305,1.883305
.0800943,-.1656912,1,-.7144974,-1.017558,-2.037032,.6702898,.2422942,.087416,.1643334,1,0,-1.557352,-.7426394,-.7426394
.6761889,-.0835184,1,1.637076,.2109372,-1.198079,.3942272,.4868055,.1189673,.2263004,1,0,4.75568,4.391071,4.391071
1.29489,-.7270784,1,-.3006681,-.5848299,-2.607837,.6131605,.3416534,.0451861,.3547879,1,1,.8750186,3.636698,.8750186
.1436814,2.52319,1,-2.926176,-.7982861,-1.088293,.5596313,.2518899,.1884788,.1674274,1,1,-4.154036,1.105471,-4.154036
.0627155,-2.888438,1,-1.853967,-2.590598,-4.381312,.9195536,.0689437,.0115026,.0331654,1,0,-6.583173,-3.384148,-3.384148
-.7444803,-.5498875,1,1.677159,-.5379386,-1.096388,.5213692,.304454,.1741768,.1711752,1,1,2.057184,1.861718,2.057184
-.9851133,.8027342,1,.1835895,-.6926564,-.6951864,.5001934,.2502194,.2495872,.4864156,1,0,.2912033,3.623518,3.623518
-.6775455,-1.391292,1,-1.32848,-2.070641,-2.917543,.8473346,.1068531,.0458123,.1905832,1,1,-3.382265,-2.131172,-3.382265
.5559764,2.477299,1,-.5629902,.3084671,-.2805226,.3208495,.4367843,.2423662,.1659835,1,0,-.5055554,3.536125,3.536125
.7329739,-.5016795,1,.0273005,-.588296,-2.15697,.5984628,.33231,.0692272,.4905724,1,1,1.477851,3.429228,1.477851
.3911714,1.047749,1,-.6509321,-.3736453,-1.259657,.5071065,.3490013,.1438922,.2233934,1,1,-.3026709,1.342763,-.3026709
1.960645,-.6935713,1,-.4981963,-.3813943,-2.856229,.5745826,.3923874,.03303,.5123892,1,1,-.4394486,2.39435,-.4394486
-1.163491,.0270733,1,.4821804,-.9584177,-1.060449,.5781017,.2217015,.2001967,.2924703,1,1,1.094261,2.760245,1.094261
1.166566,2.660324,1,-.341894,.7198974,-.2396679,.2603413,.534799,.2048597,.1315908,1,0,1.76204,5.008965,5.008965
1.460503,.1396542,1,.6183814,.2063927,-1.682065,.4140401,.5089529,.0770071,.2968481,1,0,3.90965,2.176194,2.176194
-.5025907,-1.679578,1,.5645086,-1.349052,-2.400158,.7406366,.1921849,.0671784,.0766697,1,1,.6680654,-.4830549,.6680654
-.455407,1.691392,1,-.53314,-.4081681,-.5222117,.4428552,.2944399,.2627049,.2936895,1,1,.718733,2.393816,.718733
.0332776,.7370979,1,-2.33106,-1.32595,-2.053257,.7174287,.1905135,.0920577,.1458266,1,0,-5.160026,1.75633,1.75633
-.1379787,-.5949937,1,-1.035475,-1.410191,-2.402011,.74927,.1828943,.0678357,.0389852,1,1,-3.042616,.1537993,-3.042616
-.6089163,1.117622,1,2.048973,.3439023,.1712002,.2779964,.3920975,.3299062,.0301421,1,1,6.086926,3.079317,6.086926
-.1601847,-.8227699,1,-2.355747,-2.046874,-3.088829,.8512861,.1099333,.0387806,.5702893,1,1,-5.845219,-2.723046,-5.845219
.0963868,-1.305643,1,.0344376,-1.169495,-2.528206,.7192559,.223346,.0573981,.1162946,1,1,-1.187019,-.4825328,-1.187019
.7139663,-.621306,1,1.421653,-.0791459,-1.669059,.473411,.4373869,.0892021,.1896226,1,0,1.712152,1.401768,1.401768
1.003388,-1.233363,1,.4419283,-.6072075,-2.57381,.6168595,.3361084,.0470321,.4915038,1,0,-1.333468,.7527833,.7527833
-.8481932,-.7821192,1,1.009608,-.9448212,-1.498191,.6202384,.2411171,.1386445,.0182764,1,0,.8685107,.2771686,.2771686
.0160272,-.2549004,1,-.2887611,-.9070845,-1.907815,.6442868,.2600982,.095615,.139898,1,1,.0873183,.4403496,.0873183
.5735646,.7426015,1,.8960164,.2038156,-.8964067,.3796355,.4654605,.1549039,.2726812,1,1,3.536703,6.431916,3.536703
.3524745,-1.182498,1,-.3605172,-1.17587,-2.676661,.7260357,.2240186,.0499458,.6087924,1,1,-.7441466,-1.12433,-.7441466
.0636795,.7891266,1,-.8301187,-.6839482,-1.417361,.5724185,.2888542,.1387272,.4177446,1,0,-.4864702,.9252169,.9252169
-.3706691,.7727859,1,.2009268,-.448634,-.8856798,.4875829,.3113215,.2010956,.3787593,1,1,1.184085,3.304367,1.184085
.7913311,-1.054165,1,-1.051104,-1.225903,-2.993968,.7442798,.2184405,.0372797,.5835028,1,0,-1.642438,-1.858949,-1.858949
1.066628,-1.128566,1,-.3714836,-.8688843,-2.849174,.6769053,.2839071,.0391875,.0492368,1,1,-.8757616,.9123089,-.8757616
2.126616,.3621158,1,-.2335679,.221243,-2.064931,.4211495,.5254374,.0534131,.0053943,1,0,1.766711,4.826482,4.826482
-.357452,.8780167,1,-.7672191,-.7931569,-1.209091,.5711405,.2583921,.1704674,.5431061,1,0,.6006354,1.002169,1.002169
-.6606236,-.6311624,1,.5537556,-.9923928,-1.632348,.6385049,.2366865,.1248086,.4732626,1,0,1.80161,.1096965,.1096965
-.5155228,-.1191016,1,-.455183,-1.135026,-1.728247,.6671073,.2144175,.1184752,.2150537,1,0,-.6998761,.1815166,.1815166
-.7562595,1.366981,1,.3045726,-.3220272,-.3208628,.4081298,.2957628,.2961074,.1373173,1,1,2.344689,.67327,2.344689
-1.419677,.7467493,1,-.5782877,-1.200471,-.9178905,.5880924,.1770466,.234861,.5256592,1,1,-1.981431,.9184704,-1.981431
.597241,-.1388802,1,1.470535,.0889526,-1.281267,.4218138,.4610547,.1171314,.0941146,1,1,3.552745,2.252904,3.552745
.4872438,.0734467,1,-1.659296,-1.138593,-2.371486,.7074081,.226561,.0660308,.5895377,1,1,-3.291356,1.331957,-3.291356
-.0391264,-.9742589,1,-.7148139,-1.393872,-2.563319,.754625,.1872322,.0581428,.1214366,1,0,-1.942205,-1.187852,-1.187852
-.3194579,.5779277,1,-.0376914,-.6036292,-1.132229,.5350062,.2925539,.1724399,.2971075,1,0,.6134319,.3188056,.3188056
1.28877,-.6129507,1,.2029941,-.3368188,-2.322752,.5518637,.3940517,.0540846,.2873977,1,0,.8824555,1.127463,1.127463
-1.77691,1.311558,1,-.9561086,-1.2695,-.5768188,.5426953,.1524822,.3048224,.4942815,1,0,-1.558159,.4655791,.4655791
-.1069577,-1.100306,1,-1.959047,-1.976975,-3.135667,.8460536,.1171678,.0367786,.0346387,1,1,-2.959237,-2.989288,-2.959237
-.0939777,.0630168,1,-.5934796,-.946336,-1.779358,.6422991,.2493152,.1083857,.6151682,1,1,.1925883,.2037103,.1925883
-.2316991,-.3185698,1,-1.08293,-1.355352,-2.202688,.7308007,.1884416,.0807576,.4284626,1,0,-2.883671,-.0210285,-.0210285
1.086152,.4078698,1,-1.829815,-.8292994,-2.381117,.6541069,.2854227,.0604704,.574897,1,0,-2.868223,.8777025,.8777025
.2755313,-1.468188,1,1.091619,-.7341146,-2.263761,.6313574,.3030075,.0656352,.484358,1,1,2.409387,1.488762,2.409387
1.486198,.3751593,1,-.1705327,-.0075768,-1.846095,.4650505,.4615402,.0734093,.1566882,1,1,3.358294,3.748264,3.358294
-.7597824,-1.434521,1,-.9906863,-1.98455,-2.786885,.8339899,.1146257,.0513845,.0508711,1,0,-3.276814,-1.517694,-1.517694
1.3627,-.2578854,1,-.2722525,-.3555721,-2.290604,.5549458,.3888907,.0561635,.2028712,1,1,-1.331429,4.267387,-1.331429
.0846732,.9379734,1,-.3520081,-.4212267,-1.12637,.5049359,.3313598,.1637042,.1553845,1,0,.2091122,2.181276,2.181276
.0456094,-.1163038,1,1.860801,.0326784,-.9486849,.4131432,.4268671,.1599897,.2475612,1,0,3.243397,2.800484,2.800484
1.403489,.2923708,1,1.097921,.4396337,-1.365372,.3561984,.5528693,.0909324,.0432973,1,0,2.708145,5.247187,5.247187
-.3145866,-.5014743,1,-1.243803,-1.52835,-2.370851,.7631873,.1655301,.0712826,.5837371,1,0,-.1284258,-1.413235,-1.413235
